age,account,if_marital,if_default,if_housing,if_loan,if_active_selling,duration,label,occupation_cleaner,occupation_management,occupation_own-business,occupation_production,occupation_retired,occupation_services,occupation_student,occupation_technician,occupation_unemployed,education_primary,education_secondary,education_unknown
39,355,yes,no,no,no,yes,132,0,no,no,no,no,no,no,no,yes,no,no,yes,no
33,2994,yes,no,yes,no,yes,155,0,no,no,no,yes,no,no,no,no,no,no,yes,no
47,1224,yes,no,no,no,no,189,0,no,yes,no,no,no,no,no,no,no,no,no,no
35,1354,yes,no,no,no,no,250,1,no,no,no,no,no,no,no,yes,no,no,no,no
41,3234,no,no,yes,no,yes,2770,1,no,yes,no,no,no,no,no,no,no,no,yes,no
31,156,yes,no,no,no,no,657,1,no,yes,no,no,no,no,no,no,no,no,no,no
48,771,no,no,yes,no,yes,133,0,no,no,no,no,no,no,no,no,no,no,yes,no
43,1234,no,no,yes,no,yes,307,0,no,no,no,yes,no,no,no,no,no,yes,no,no
38,946,yes,no,yes,no,yes,69,0,no,no,yes,no,no,no,no,no,no,no,no,no
43,489,yes,no,yes,no,yes,130,0,no,yes,no,no,no,no,no,no,no,no,no,no
55,179,yes,no,no,no,yes,97,0,no,yes,no,no,no,no,no,no,no,no,no,yes
33,647,no,no,yes,yes,yes,124,0,no,no,no,no,no,no,no,yes,no,no,yes,no
41,3992,yes,no,yes,no,no,281,0,no,no,no,no,no,yes,no,no,no,no,yes,no
33,215,no,no,yes,no,yes,101,0,no,yes,no,no,no,no,no,no,no,no,no,no
30,424,no,no,no,no,no,298,1,no,yes,no,no,no,no,no,no,no,no,no,no
37,248,no,no,yes,no,yes,77,0,no,no,no,no,no,yes,no,no,no,no,yes,no
35,0,yes,no,yes,yes,no,107,0,no,no,no,no,no,no,no,yes,no,no,yes,no
35,463,yes,no,yes,no,no,309,0,no,no,no,no,no,no,no,yes,no,no,yes,no
44,1106,yes,no,yes,no,no,178,0,no,no,no,no,no,yes,no,no,no,no,yes,no
50,861,yes,no,no,no,yes,117,0,no,no,yes,no,no,no,no,no,no,no,no,no
53,943,yes,no,yes,yes,no,314,0,no,no,yes,no,no,no,no,no,no,yes,no,no
61,5196,yes,no,no,no,no,244,0,no,no,no,no,yes,no,no,no,no,no,yes,no
58,310,yes,no,yes,yes,yes,75,0,no,no,no,no,no,no,no,no,no,no,yes,no
50,1318,no,no,no,yes,no,146,0,no,no,no,no,no,no,no,no,no,no,yes,no
39,376,yes,no,no,no,no,160,0,no,no,no,no,no,no,no,yes,no,no,yes,no
46,2052,no,no,no,no,yes,428,0,no,no,no,no,no,no,no,no,yes,no,yes,no
41,372,yes,no,yes,no,yes,117,0,no,no,no,yes,no,no,no,no,no,yes,no,no
60,2879,yes,no,yes,no,yes,122,0,no,no,no,yes,no,no,no,no,no,no,yes,no
38,794,yes,no,yes,no,no,50,0,no,yes,no,no,no,no,no,no,no,no,yes,no
28,-181,no,no,yes,yes,no,429,0,no,no,no,no,no,no,no,no,no,no,yes,no
25,-221,no,no,yes,no,yes,250,0,no,no,no,yes,no,no,no,no,no,yes,no,no
30,913,yes,no,yes,yes,no,433,0,no,no,no,yes,no,no,no,no,no,no,yes,no
42,205,yes,no,yes,no,yes,582,0,no,no,no,yes,no,no,no,no,no,yes,no,no
51,2125,yes,no,no,yes,no,20,0,no,yes,no,no,no,no,no,no,no,no,no,no
42,47,no,no,yes,no,no,222,0,no,yes,no,no,no,no,no,no,no,no,no,no
52,437,yes,no,no,no,no,137,0,no,yes,no,no,no,no,no,no,no,no,no,no
31,18,yes,no,yes,no,no,72,0,no,yes,no,no,no,no,no,no,no,no,no,no
24,987,no,no,no,yes,no,208,0,no,no,no,no,no,no,no,yes,no,no,yes,no
41,0,yes,no,no,no,no,141,0,no,no,no,no,no,no,no,yes,no,no,yes,no
32,141,yes,no,no,no,no,64,0,no,yes,no,no,no,no,no,no,no,no,no,no
50,403,yes,no,no,no,no,119,0,no,no,no,yes,no,no,no,no,no,yes,no,no
58,1310,yes,no,yes,yes,no,1226,0,yes,no,no,no,no,no,no,no,no,yes,no,no
39,13165,yes,no,yes,yes,no,147,0,no,no,no,no,no,no,no,yes,no,no,yes,no
29,308,no,no,no,no,yes,313,0,no,yes,no,no,no,no,no,no,no,no,no,no
55,322,no,no,yes,no,yes,342,0,no,no,no,no,no,yes,no,no,no,no,yes,no
39,0,no,no,yes,no,no,633,0,no,yes,no,no,no,no,no,no,no,no,no,no
77,1807,yes,no,no,no,yes,373,1,no,no,no,no,yes,no,no,no,no,no,no,yes
31,223,no,no,yes,no,yes,508,0,no,no,no,no,no,no,no,no,no,no,yes,no
39,1738,yes,no,yes,no,yes,633,1,no,yes,no,no,no,no,no,no,no,no,no,no
33,1465,yes,no,no,no,no,98,0,no,no,no,yes,no,no,no,no,no,no,no,no
31,8436,no,no,yes,no,no,162,0,no,yes,no,no,no,no,no,no,no,no,no,no
34,598,no,no,yes,no,yes,365,0,no,no,no,no,no,no,no,no,no,no,yes,no
60,594,yes,no,no,no,yes,190,0,no,no,no,no,no,no,no,yes,no,no,yes,no
41,241,yes,no,yes,yes,yes,144,0,no,no,no,no,no,yes,no,no,no,no,yes,no
25,216,no,no,yes,no,no,175,0,no,no,no,no,no,yes,no,no,no,no,yes,no
26,2138,no,no,yes,no,no,18,0,no,no,no,no,no,no,yes,no,no,no,yes,no
53,0,no,no,no,no,yes,114,0,no,no,no,no,yes,no,no,no,no,yes,no,no
38,-288,yes,no,yes,yes,yes,68,0,no,no,no,yes,no,no,no,no,no,no,yes,no
30,546,no,no,yes,no,yes,396,0,no,no,no,yes,no,no,no,no,no,yes,no,no
34,786,no,no,no,no,no,122,0,no,no,no,no,no,no,no,no,yes,no,no,no
54,2253,no,no,yes,no,yes,266,0,yes,no,no,no,no,no,no,no,no,yes,no,no
31,60,no,no,yes,yes,yes,389,0,no,no,no,yes,no,no,no,no,no,no,no,no
29,873,no,no,no,no,no,41,0,no,no,no,no,no,no,no,no,no,no,yes,no
24,84,no,no,yes,no,yes,570,0,no,no,no,no,no,no,no,yes,no,no,yes,no
55,7378,no,no,no,no,no,316,0,no,no,no,yes,no,no,no,no,no,no,yes,no
54,2216,yes,no,yes,no,yes,167,0,no,yes,no,no,no,no,no,no,no,no,no,no
36,248,no,no,yes,no,no,90,0,no,no,no,no,no,yes,no,no,no,no,yes,no
26,-82,yes,yes,yes,no,no,23,0,no,no,no,yes,no,no,no,no,no,no,yes,no
25,2506,no,no,no,no,yes,485,1,no,yes,no,no,no,no,no,no,no,no,no,no
36,6,yes,no,no,no,no,41,0,no,no,no,yes,no,no,no,no,no,no,no,yes
44,0,no,no,yes,no,no,463,0,no,no,no,no,no,no,no,yes,no,no,yes,no
43,228,yes,no,no,no,no,47,0,no,yes,no,no,no,no,no,no,no,no,no,no
31,3729,no,no,yes,no,no,192,0,no,no,no,no,no,no,no,yes,no,no,no,no
46,1342,no,no,yes,no,yes,135,0,no,no,no,no,no,no,no,no,no,no,yes,no
58,2986,no,no,no,no,yes,414,1,no,yes,no,no,no,no,no,no,no,no,no,yes
73,1292,yes,no,no,no,yes,420,0,no,no,no,no,yes,no,no,no,no,no,yes,no
51,230,yes,no,yes,no,yes,673,0,no,no,no,yes,no,no,no,no,no,yes,no,no
36,364,no,no,no,yes,yes,185,1,no,no,no,no,no,no,no,no,no,no,no,no
27,67,no,no,no,no,yes,239,1,no,no,no,no,no,no,yes,no,no,no,yes,no
36,99,yes,no,yes,yes,yes,57,0,no,no,no,no,no,no,no,yes,no,no,no,no
38,1932,no,no,yes,no,yes,159,0,no,no,no,no,no,no,no,yes,no,no,yes,no
60,4903,yes,no,no,yes,yes,290,0,no,no,no,yes,no,no,no,no,no,yes,no,no
41,548,no,no,yes,yes,yes,149,0,no,no,no,yes,no,no,no,no,no,yes,no,no
44,-600,yes,no,yes,no,yes,360,0,no,yes,no,no,no,no,no,no,no,no,no,no
53,0,yes,no,no,no,no,51,0,yes,no,no,no,no,no,no,no,no,yes,no,no
31,338,no,no,no,no,no,155,0,no,no,no,no,no,no,no,no,no,no,yes,no
21,164,no,no,no,no,no,78,0,no,no,no,no,no,no,yes,no,no,no,yes,no
28,-125,no,no,yes,no,no,67,0,no,no,no,no,no,no,no,yes,no,no,yes,no
28,101,no,yes,yes,no,no,224,0,no,yes,no,no,no,no,no,no,no,no,no,yes
55,-219,yes,no,yes,no,no,427,0,no,no,no,yes,no,no,no,no,no,yes,no,no
30,188,no,no,no,no,yes,66,0,no,yes,no,no,no,no,no,no,no,no,no,no
32,0,yes,no,yes,no,no,130,0,no,no,no,yes,no,no,no,no,no,yes,no,no
31,1899,no,no,no,no,yes,1914,0,no,yes,no,no,no,no,no,no,no,no,no,no
37,3841,yes,no,no,no,no,69,0,no,yes,no,no,no,no,no,no,no,no,no,no
40,247,yes,no,yes,no,no,77,0,no,no,no,yes,no,no,no,no,no,no,no,yes
45,-221,yes,no,yes,yes,yes,170,0,no,no,no,yes,no,no,no,no,no,no,yes,no
33,0,no,no,no,no,yes,109,0,no,yes,no,no,no,no,no,no,no,no,no,no
50,-581,yes,no,yes,no,no,877,0,no,no,no,yes,no,no,no,no,no,no,yes,no
41,7028,yes,no,no,no,yes,98,0,no,yes,no,no,no,no,no,no,no,no,no,no
35,1228,no,no,no,no,no,696,1,no,yes,no,no,no,no,no,no,no,no,no,no
33,1354,no,no,yes,no,no,130,0,no,no,yes,no,no,no,no,no,no,no,no,no
30,370,yes,no,no,no,yes,250,0,no,yes,no,no,no,no,no,no,no,no,no,no
50,4654,yes,no,no,no,no,251,0,no,yes,no,no,no,no,no,no,no,no,no,no
45,0,yes,no,no,no,no,153,0,no,no,no,no,no,yes,no,no,no,no,yes,no
31,2144,no,no,yes,no,yes,89,0,no,no,no,no,no,no,no,no,no,no,yes,no
45,-388,yes,no,yes,no,no,175,0,no,no,no,no,no,no,no,no,no,no,yes,no
33,0,no,no,yes,no,no,134,0,no,no,no,no,no,yes,no,no,no,no,yes,no
44,237,no,no,yes,no,yes,54,0,no,no,no,no,no,no,no,yes,no,yes,no,no
54,0,no,no,yes,no,no,17,0,no,yes,no,no,no,no,no,no,no,no,no,no
35,9,no,no,yes,no,no,84,0,no,no,no,no,no,no,no,no,yes,no,yes,no
44,58,yes,no,yes,no,no,113,0,no,no,yes,no,no,no,no,no,no,yes,no,no
32,2326,no,no,yes,no,no,62,0,no,no,no,no,no,no,no,no,no,no,yes,no
50,0,yes,no,no,no,yes,326,0,no,yes,no,no,no,no,no,no,no,no,no,no
31,54,no,no,no,no,no,230,0,no,no,no,yes,no,no,no,no,no,no,yes,no
38,-129,no,yes,yes,no,no,138,0,no,no,no,yes,no,no,no,no,no,yes,no,no
30,211,no,no,no,no,yes,473,0,no,no,no,no,no,no,no,no,no,no,yes,no
33,110,yes,no,yes,yes,no,125,0,no,yes,no,no,no,no,no,no,no,no,no,no
45,88,yes,no,no,no,no,150,0,no,no,no,no,no,no,no,yes,no,no,yes,no
51,0,yes,no,yes,yes,no,177,0,no,no,no,no,no,no,no,no,no,no,no,no
27,838,no,no,no,no,yes,162,0,no,no,no,no,no,no,yes,no,no,no,no,no
30,0,no,no,no,no,no,121,0,no,no,no,no,no,no,no,yes,no,no,no,no
43,1916,yes,no,yes,no,no,565,0,no,no,no,no,no,no,no,yes,no,no,yes,no
30,705,no,no,yes,no,yes,235,0,no,no,no,no,no,no,no,no,no,no,yes,no
36,186,yes,no,yes,no,no,187,0,no,no,no,no,no,no,no,yes,no,no,yes,no
48,3419,yes,no,yes,no,yes,75,0,no,yes,no,no,no,no,no,no,no,no,no,no
36,0,yes,no,yes,no,no,8,0,no,no,no,yes,no,no,no,no,no,yes,no,no
51,50,yes,no,yes,yes,yes,121,0,no,no,no,yes,no,no,no,no,no,no,yes,no
37,7005,yes,no,yes,no,yes,217,0,no,no,no,no,no,no,no,no,yes,yes,no,no
46,804,yes,no,yes,no,no,1063,1,no,no,no,yes,no,no,no,no,no,yes,no,no
32,0,yes,no,yes,no,no,7,0,no,no,no,yes,no,no,no,no,no,no,yes,no
38,6836,no,no,yes,no,no,374,0,no,yes,no,no,no,no,no,no,no,no,no,no
56,352,no,no,no,no,yes,198,0,no,no,no,no,yes,no,no,no,no,no,no,no
59,3444,no,no,no,no,no,241,1,no,no,no,no,yes,no,no,no,no,no,no,no
42,246,yes,no,yes,no,no,360,0,no,no,no,no,no,no,no,yes,no,no,no,no
33,-274,no,yes,yes,yes,no,715,1,no,no,no,yes,no,no,no,no,no,no,no,yes
73,448,yes,no,no,no,yes,136,1,no,no,no,no,yes,no,no,no,no,no,no,no
59,153,no,no,no,no,no,268,0,no,no,no,yes,no,no,no,no,no,yes,no,no
49,342,no,no,no,yes,no,58,0,no,no,no,no,no,no,no,yes,no,no,yes,no
36,655,yes,no,yes,no,no,153,0,no,no,no,yes,no,no,no,no,no,yes,no,no
56,0,yes,no,yes,yes,no,118,0,yes,no,no,no,no,no,no,no,no,yes,no,no
30,0,yes,no,no,no,no,111,0,no,no,no,no,no,no,no,yes,no,no,no,no
34,1671,yes,no,no,no,yes,160,0,no,no,no,no,no,no,no,no,no,no,yes,no
57,1741,yes,no,no,no,no,364,0,no,no,no,no,no,no,no,yes,no,no,yes,no
38,221,no,no,yes,no,no,211,0,no,no,no,no,no,no,no,no,no,no,yes,no
35,150,yes,no,no,no,no,242,0,no,no,no,no,no,no,no,yes,no,no,yes,no
27,-209,yes,no,yes,yes,yes,128,0,no,no,no,no,no,yes,no,no,no,no,no,yes
44,-298,yes,no,yes,no,yes,296,0,no,no,no,yes,no,no,no,no,no,yes,no,no
50,148,no,no,yes,no,no,413,0,no,no,no,no,no,no,no,yes,no,no,yes,no
42,4314,yes,no,no,no,yes,214,0,no,yes,no,no,no,no,no,no,no,no,yes,no
45,82,yes,no,yes,no,yes,250,0,no,no,no,yes,no,no,no,no,no,no,yes,no
28,-95,yes,no,yes,no,yes,200,0,no,no,no,yes,no,no,no,no,no,no,yes,no
39,5562,yes,no,no,no,no,149,0,no,no,yes,no,no,no,no,no,no,no,yes,no
39,3913,yes,no,no,no,no,150,0,no,yes,no,no,no,no,no,no,no,no,no,no
78,4807,yes,no,no,no,no,892,1,no,no,no,no,yes,no,no,no,no,no,no,yes
21,681,no,no,no,no,yes,6,0,no,no,no,no,no,no,yes,no,no,no,yes,no
55,2383,no,no,no,no,no,1019,1,no,yes,no,no,no,no,no,no,no,no,no,no
45,8,no,no,no,yes,yes,407,0,no,no,no,yes,no,no,no,no,no,yes,no,no
28,1842,no,no,yes,no,no,92,0,no,no,no,no,no,no,no,no,no,no,yes,no
33,215,yes,no,no,no,yes,166,0,no,no,no,yes,no,no,no,no,no,no,yes,no
41,488,yes,no,no,no,yes,174,0,no,no,no,no,no,no,no,no,no,no,no,yes
39,-160,yes,no,yes,no,no,203,0,no,no,no,no,yes,no,no,no,no,no,yes,no
28,1734,no,no,yes,no,no,161,0,no,no,yes,no,no,no,no,no,no,no,yes,no
41,618,no,no,no,no,yes,1056,0,no,no,no,no,no,no,no,yes,no,no,yes,no
36,129,yes,no,yes,no,no,64,0,no,no,no,no,no,no,no,yes,no,no,yes,no
37,277,yes,no,yes,no,no,244,0,no,no,no,no,no,no,no,yes,no,no,yes,no
58,32948,yes,no,no,no,no,364,0,no,no,no,no,yes,no,no,no,no,no,yes,no
30,1572,no,no,yes,yes,no,209,0,no,no,no,no,no,no,no,yes,no,no,yes,no
34,16649,yes,no,yes,no,no,155,0,no,yes,no,no,no,no,no,no,no,no,no,no
57,230,yes,no,no,no,no,177,1,no,no,no,no,yes,no,no,no,no,no,no,yes
48,1042,no,no,no,no,no,129,0,yes,no,no,no,no,no,no,no,no,no,yes,no
25,702,no,no,no,no,no,163,0,no,yes,no,no,no,no,no,no,no,no,no,no
43,860,yes,no,no,no,yes,132,1,no,no,no,no,yes,no,no,no,no,no,yes,no
45,3689,yes,no,yes,no,yes,397,0,no,no,yes,no,no,no,no,no,no,no,no,no
50,219,yes,no,yes,no,no,419,0,no,no,no,no,no,no,no,no,no,no,yes,no
32,413,yes,no,yes,no,no,95,0,no,no,no,no,no,no,no,no,no,no,yes,no
59,1040,yes,no,no,no,no,123,0,yes,no,no,no,no,no,no,no,no,no,yes,no
33,516,yes,no,yes,no,no,245,0,no,yes,no,no,no,no,no,no,no,no,no,no
50,2062,yes,no,no,no,yes,165,0,no,no,no,no,no,no,no,yes,no,no,yes,no
36,0,no,no,no,no,no,137,0,no,no,no,no,no,no,no,no,no,no,yes,no
36,110,yes,no,yes,yes,yes,94,0,no,no,no,no,no,no,no,no,no,no,yes,no
66,1230,yes,no,no,no,no,726,1,yes,no,no,no,no,no,no,no,no,yes,no,no
31,775,no,no,no,no,yes,361,0,no,no,no,no,no,no,no,yes,no,no,yes,no
71,1741,yes,no,no,no,yes,177,0,no,no,no,no,yes,no,no,no,no,no,no,yes
33,120,yes,no,yes,no,yes,250,0,no,no,no,yes,no,no,no,no,no,yes,no,no
47,0,no,no,no,no,yes,137,0,no,no,no,no,no,no,no,no,no,no,no,no
35,2468,yes,no,yes,no,no,187,0,no,no,no,no,no,no,no,yes,no,no,yes,no
35,365,no,no,yes,no,no,256,0,no,no,no,no,no,no,no,yes,no,no,yes,no
59,139,yes,no,no,no,yes,153,0,no,no,no,yes,no,no,no,no,no,no,no,yes
27,7,no,no,no,no,no,483,0,no,yes,no,no,no,no,no,no,no,no,no,no
29,1012,no,no,yes,no,yes,926,0,no,no,no,yes,no,no,no,no,no,no,yes,no
55,552,no,no,no,no,no,241,0,no,yes,no,no,no,no,no,no,no,no,no,no
30,48,yes,no,yes,no,no,662,1,no,no,no,no,no,yes,no,no,no,no,yes,no
56,10532,no,no,no,no,yes,324,1,no,yes,no,no,no,no,no,no,no,no,no,no
34,0,yes,no,no,no,no,124,0,no,yes,no,no,no,no,no,no,no,no,no,no
41,5110,yes,no,yes,no,yes,231,0,no,no,no,no,no,no,no,no,no,no,yes,no
32,2976,yes,no,yes,no,yes,783,1,no,no,no,no,no,no,no,yes,no,no,no,no
51,-57,no,no,yes,no,yes,175,0,no,no,yes,no,no,no,no,no,no,no,no,yes
26,1274,no,no,yes,no,yes,190,0,no,yes,no,no,no,no,no,no,no,no,no,no
27,401,no,no,no,no,no,218,1,no,no,no,no,no,no,no,yes,no,no,no,no
27,201,no,no,yes,no,no,172,0,no,no,no,no,no,yes,no,no,no,no,yes,no
28,1238,yes,no,yes,no,yes,246,0,no,no,no,yes,no,no,no,no,no,no,yes,no
55,0,yes,no,yes,no,no,55,0,no,no,no,no,no,no,no,no,no,yes,no,no
38,158,no,no,yes,no,yes,242,0,no,no,no,yes,no,no,no,no,no,no,yes,no
36,1156,no,no,yes,yes,no,141,0,no,no,no,no,no,no,no,yes,no,no,yes,no
34,6324,yes,no,yes,no,no,190,0,no,no,no,no,no,no,no,yes,no,no,yes,no
35,1054,yes,yes,yes,yes,yes,106,0,no,no,no,no,no,no,no,no,yes,no,yes,no
41,57,yes,no,no,no,no,61,0,no,no,yes,no,no,no,no,no,no,no,no,no
28,386,no,no,no,no,yes,867,1,no,no,no,no,no,no,no,yes,no,no,no,no
43,488,yes,no,no,no,no,190,0,no,no,yes,no,no,no,no,no,no,no,no,no
46,836,no,no,no,no,yes,95,0,no,no,no,no,no,no,no,no,yes,no,yes,no
41,517,yes,no,yes,no,yes,251,0,no,yes,no,no,no,no,no,no,no,no,no,no
55,220,no,no,yes,no,no,328,0,no,yes,no,no,no,no,no,no,no,no,yes,no
27,5,no,no,yes,no,no,225,0,no,no,no,no,no,no,no,no,no,no,no,yes
33,4409,no,no,no,no,no,92,0,no,yes,no,no,no,no,no,no,no,no,no,no
53,248,yes,no,no,yes,yes,99,0,no,no,yes,no,no,no,no,no,no,no,yes,no
48,749,yes,no,yes,no,no,56,0,no,no,no,no,no,no,no,no,no,no,yes,no
50,-52,yes,no,yes,no,no,166,0,no,no,yes,no,no,no,no,no,no,no,no,no
60,1588,yes,no,no,no,yes,728,1,no,no,no,no,yes,no,no,no,no,yes,no,no
60,219,yes,no,no,no,no,235,0,no,no,no,no,yes,no,no,no,no,yes,no,no
44,185,yes,no,yes,yes,yes,63,0,no,no,no,no,no,no,no,yes,no,no,no,yes
34,1259,no,no,yes,no,yes,121,0,no,no,no,no,no,no,no,yes,no,no,yes,no
26,49,no,no,no,no,no,489,0,no,no,no,yes,no,no,no,no,no,no,yes,no
38,898,yes,no,yes,no,no,80,0,no,no,yes,no,no,no,no,no,no,no,no,no
53,570,yes,no,no,no,no,158,0,no,no,no,yes,no,no,no,no,no,yes,no,no
30,411,no,no,no,no,yes,115,0,no,no,no,yes,no,no,no,no,no,no,yes,no
56,84,yes,no,yes,no,no,65,0,no,no,no,no,no,no,no,yes,no,no,no,yes
33,1636,yes,no,no,no,no,8,0,no,no,yes,no,no,no,no,no,no,no,no,no
43,15423,yes,no,yes,yes,no,170,0,no,yes,no,no,no,no,no,no,no,no,no,no
41,156,no,no,yes,no,no,47,0,no,no,no,yes,no,no,no,no,no,yes,no,no
36,268,no,no,no,yes,yes,719,0,no,no,no,no,no,no,no,no,no,no,yes,no
38,9618,yes,no,yes,no,yes,214,0,no,no,no,no,no,no,no,no,no,no,yes,no
33,1746,yes,no,yes,no,yes,184,0,no,no,no,no,no,no,no,yes,no,no,no,no
56,751,no,no,yes,no,no,85,0,no,no,no,no,no,no,no,yes,no,no,yes,no
60,1327,no,no,yes,yes,yes,80,0,no,no,no,no,yes,no,no,no,no,yes,no,no
60,914,yes,no,no,no,yes,64,0,no,no,no,no,no,no,no,yes,no,no,yes,no
38,6158,no,no,yes,no,no,139,1,no,yes,no,no,no,no,no,no,no,no,no,no
34,0,yes,no,no,yes,yes,62,0,no,no,no,no,no,no,no,yes,no,no,yes,no
30,265,yes,no,yes,yes,yes,380,0,no,no,no,yes,no,no,no,no,no,yes,no,no
41,598,no,no,yes,no,yes,155,0,no,yes,no,no,no,no,no,no,no,no,no,no
32,25,yes,no,yes,no,no,28,0,no,no,no,yes,no,no,no,no,no,no,yes,no
28,-214,no,no,yes,no,no,140,0,no,no,no,no,no,no,no,yes,no,no,no,no
55,603,no,no,no,no,no,91,0,yes,no,no,no,no,no,no,no,no,no,no,yes
52,1453,yes,no,no,no,no,254,0,no,yes,no,no,no,no,no,no,no,no,no,no
40,316,yes,no,yes,no,no,266,0,no,no,no,yes,no,no,no,no,no,no,yes,no
57,4442,yes,no,no,no,no,97,0,no,no,no,no,no,no,no,yes,no,yes,no,no
39,197,yes,no,yes,no,yes,193,0,no,yes,no,no,no,no,no,no,no,yes,no,no
46,-49,no,no,yes,no,no,10,0,no,yes,no,no,no,no,no,no,no,no,no,no
34,69,yes,no,no,yes,no,120,1,no,no,no,no,no,no,no,no,no,no,no,no
37,1970,yes,no,yes,no,yes,253,1,no,no,no,no,no,yes,no,no,no,no,yes,no
43,2067,no,no,yes,no,yes,756,1,no,yes,no,no,no,no,no,no,no,no,no,no
33,-63,yes,no,yes,no,no,126,0,no,no,no,yes,no,no,no,no,no,no,yes,no
46,4646,yes,no,yes,no,no,33,0,no,no,no,yes,no,no,no,no,no,no,yes,no
38,736,yes,no,yes,no,yes,775,0,no,no,yes,no,no,no,no,no,no,no,yes,no
26,2026,yes,no,no,no,yes,43,0,no,no,no,no,no,no,no,yes,no,no,no,no
52,5601,yes,no,no,no,yes,46,0,no,yes,no,no,no,no,no,no,no,no,yes,no
53,8112,no,no,yes,yes,yes,64,0,no,no,yes,no,no,no,no,no,no,no,yes,no
38,52,yes,no,yes,no,no,82,0,no,no,no,no,no,no,no,yes,no,no,no,no
36,146,yes,no,yes,yes,no,284,0,no,no,no,no,no,no,no,yes,no,no,yes,no
47,32,no,no,no,yes,no,137,0,no,no,no,no,no,no,no,yes,no,no,yes,no
36,6085,yes,no,yes,no,no,186,0,no,no,no,yes,no,no,no,no,no,yes,no,no
39,425,yes,no,yes,no,no,562,0,no,no,no,no,no,no,no,yes,no,no,yes,no
46,926,no,no,yes,no,yes,463,0,no,no,yes,no,no,no,no,no,no,no,no,no
34,592,yes,no,yes,no,yes,49,0,no,no,no,no,no,no,no,no,no,no,yes,no
33,81,yes,no,yes,no,yes,104,0,no,yes,no,no,no,no,no,no,no,no,no,no
38,553,no,no,yes,no,no,178,0,no,no,no,no,no,no,no,yes,no,no,yes,no
56,140,no,no,no,no,yes,173,0,no,no,no,no,no,yes,no,no,no,no,yes,no
60,10925,yes,no,no,no,no,270,1,no,no,no,no,no,no,no,yes,no,no,yes,no
28,967,no,no,yes,no,yes,174,0,no,yes,no,no,no,no,no,no,no,no,yes,no
38,32,yes,no,yes,no,yes,705,0,no,no,no,no,no,no,no,yes,no,no,yes,no
49,5,no,no,no,no,no,131,0,no,no,no,no,no,no,no,yes,no,no,yes,no
45,4466,yes,no,yes,no,yes,110,0,no,no,no,no,no,no,no,yes,no,no,yes,no
50,1572,yes,no,yes,no,yes,185,0,no,no,no,no,no,yes,no,no,no,no,yes,no
58,0,yes,no,no,no,no,27,0,no,no,no,yes,no,no,no,no,no,no,yes,no
31,0,yes,no,yes,no,no,70,0,no,no,no,no,no,no,no,no,no,no,yes,no
36,109,no,no,yes,no,no,200,0,no,no,no,yes,no,no,no,no,no,yes,no,no
60,1626,yes,no,yes,yes,no,395,0,no,no,no,no,no,no,no,yes,no,no,no,no
29,101,no,no,yes,no,no,295,0,no,no,no,yes,no,no,no,no,no,no,no,yes
38,4383,yes,no,no,no,no,1381,1,no,no,no,no,no,no,no,yes,no,no,no,no
40,205,no,no,no,no,yes,357,0,no,yes,no,no,no,no,no,no,no,no,no,no
30,835,no,no,yes,no,yes,81,0,no,yes,no,no,no,no,no,no,no,no,no,no
34,3990,yes,no,yes,no,no,591,0,no,no,no,yes,no,no,no,no,no,no,yes,no
60,6557,yes,no,no,no,no,214,0,no,no,no,no,no,yes,no,no,no,no,no,no
33,256,yes,no,yes,no,no,151,0,no,no,no,yes,no,no,no,no,no,yes,no,no
55,148,no,no,no,no,no,847,0,no,no,yes,no,no,no,no,no,no,no,yes,no
33,98,yes,no,yes,yes,yes,109,0,yes,no,no,no,no,no,no,no,no,no,no,no
31,354,no,no,no,yes,no,186,0,no,no,no,no,no,no,no,yes,no,no,yes,no
48,4265,yes,no,yes,no,no,220,0,no,no,no,no,no,no,no,yes,no,no,yes,no
58,644,no,no,no,yes,no,220,0,no,no,no,yes,no,no,no,no,no,no,yes,no
37,488,no,no,yes,no,yes,328,1,no,yes,no,no,no,no,no,no,no,no,no,no
48,9207,yes,no,no,no,no,445,0,no,no,no,no,no,no,no,yes,no,no,no,no
53,320,no,no,no,no,yes,175,0,no,no,no,no,no,no,no,yes,no,no,yes,no
45,375,no,no,no,yes,yes,10,0,no,no,no,no,no,no,no,no,no,no,yes,no
37,1458,yes,no,no,no,yes,344,0,no,no,no,no,no,no,no,yes,no,no,yes,no
36,9231,no,no,no,no,no,270,0,no,no,no,no,no,yes,no,no,no,no,yes,no
44,12,no,no,yes,yes,no,5,0,no,no,no,no,no,yes,no,no,no,no,yes,no
40,939,yes,no,yes,no,no,87,0,no,no,no,no,no,yes,no,no,no,no,yes,no
33,21,yes,no,no,no,no,189,0,no,no,no,no,no,no,no,no,no,no,yes,no
59,4457,yes,no,no,no,no,127,0,no,no,no,no,yes,no,no,no,no,no,yes,no
30,167,no,no,yes,no,no,237,0,no,no,no,no,no,yes,no,no,no,no,yes,no
31,2937,yes,no,yes,no,yes,173,0,no,yes,no,no,no,no,no,no,no,no,no,no
42,0,yes,no,no,no,no,179,0,no,yes,no,no,no,no,no,no,no,no,no,no
31,439,yes,no,yes,no,no,232,0,no,no,no,yes,no,no,no,no,no,no,yes,no
39,406,yes,no,no,no,no,253,0,no,no,no,no,no,no,no,no,no,no,yes,no
